[
[30,20,13,14,9,3,18],
[30,20,13,19,4,8,13],
[30,20,17,12,9,9,4],
[30,20,17,13,8,8,5],
[30,21,11,19,5,4,18],
[30,21,12,18,7,2,17],
[30,21,12,20,5,4,15],
[30,21,14,12,9,10,7],
[30,21,14,13,10,3,12],
[30,21,14,15,7,2,19],
[30,21,14,16,7,6,9],
[30,21,14,17,4,5,15],
[30,21,16,12,9,8,5],
[30,21,16,15,5,4,13],
[30,21,16,15,7,2,11],
[30,21,18,12,7,2,13],
[30,21,18,15,4,5,10],
[30,21,19,11,5,4,12],
[30,21,19,12,4,5,11],
[30,22,5,17,10,8,17],
[30,22,5,18,9,9,16],
[30,22,6,23,5,3,23],
[30,22,11,11,10,8,13],
[30,22,11,13,8,10,11],
[30,22,11,17,8,2,17],
[30,22,11,20,5,5,14],
[30,22,12,17,5,3,19],
[30,22,12,19,3,5,17],
[30,22,13,13,10,4,11],
[30,22,13,15,8,6,9],
[30,22,13,18,5,3,15],
[30,22,13,20,3,5,15],
[30,22,17,11,8,2,13],
[30,22,17,15,3,5,12],
[30,22,17,15,4,6,9],
[30,22,17,15,5,3,10],
[30,22,18,13,5,3,11],
[30,23,5,22,6,3,23],
[30,23,5,24,4,5,21],
[30,23,8,13,12,9,12],
[30,23,8,14,11,10,11],
[30,23,9,17,7,4,18],
[30,23,9,19,5,6,16],
[30,23,10,20,5,2,19],
[30,23,10,21,4,3,18],
[30,23,11,16,6,3,19],
[30,23,11,19,3,6,16],
[30,23,14,15,5,6,11],
[30,23,14,15,7,4,9],
[30,23,16,15,3,6,11],
[30,23,16,15,5,4,9],
[30,23,17,9,7,4,12],
[30,23,17,12,4,7,9],
[30,23,20,10,5,2,11],
[30,23,20,12,3,4,9],
[30,24,4,23,5,5,21],
[30,24,5,15,11,11,14],
[30,24,5,16,11,9,15],
[30,24,9,14,9,7,14],
[30,24,9,15,8,8,13],
[30,24,9,17,8,4,15],
[30,24,9,18,7,5,14],
[30,24,9,19,6,2,19],
[30,24,9,21,4,4,17],
[30,24,10,11,11,9,11],
[30,24,10,11,11,11,9],
[30,24,11,14,7,5,15],
[30,24,11,16,7,3,15],
[30,24,16,9,7,5,11],
[30,24,16,11,5,7,9],
[30,24,16,11,7,3,11],
[30,24,16,13,5,5,9],
[30,24,19,9,6,2,11],
[30,24,19,12,3,5,8],
[30,24,22,7,5,7,3],
[30,25,6,24,3,2,23],
[30,25,8,19,6,3,18],
[30,25,8,20,5,4,17],
[30,25,9,16,6,5,17],
[30,25,9,17,5,6,16],
[30,25,14,11,8,5,10],
[30,25,14,12,7,6,9],
[30,25,21,7,5,6,4],
[30,25,24,6,3,2,7],
[30,25,24,7,2,3,6],
[30,26,5,23,4,2,23],
[30,26,5,24,3,3,22],
[30,26,9,15,7,7,14],
[30,26,9,16,7,5,15],
[30,26,17,9,6,4,9],
[30,26,17,10,5,5,8],
[30,26,23,5,4,2,7],
[30,26,23,7,2,4,5],
[30,27,22,5,4,3,6],
[30,27,22,6,3,4,5],
[42,21,17,19,16,24,9],
[42,21,17,25,10,18,15],
[42,22,19,22,15,5,24],
[42,22,19,28,9,11,18],
[42,23,16,21,17,18,9],
[42,23,18,23,16,3,26],
[42,23,18,31,8,11,18],
[42,23,21,19,16,3,30],
[42,23,21,23,16,3,12],
[42,23,21,24,15,4,11],
[42,23,21,31,4,15,18],
[42,23,22,20,15,18,5],
[42,23,22,24,11,14,9],
[42,24,15,21,17,17,10],
[42,24,17,20,17,5,24],
[42,24,17,22,17,3,26],
[42,24,17,28,9,13,16],
[42,24,17,31,8,12,17],
[42,24,23,19,16,16,3],
[42,24,23,24,11,11,8],
[42,25,18,23,10,7,24],
[42,25,18,25,8,9,22],
[42,25,20,18,17,18,5],
[42,25,20,24,11,12,11],
[42,25,22,18,17,16,3],
[42,25,22,24,11,10,9],
[42,25,24,19,10,7,18],
[42,25,24,20,9,8,17],
[42,26,19,21,13,3,30],
[42,26,19,24,9,7,21],
[42,26,23,21,7,9,18],
[42,26,23,21,13,3,12],
[42,27,16,24,11,4,29],
[42,27,16,30,5,10,23],
[42,27,18,25,10,5,21],
[42,27,18,31,4,11,21],
[42,27,24,17,10,5,21],
[42,27,24,21,11,4,11],
[42,27,26,18,11,4,13],
[42,27,26,19,10,5,12],
[42,28,15,20,13,7,24],
[42,28,15,23,12,4,29],
[42,28,15,25,8,12,19],
[42,28,15,30,5,11,22],
[42,29,16,18,17,14,9],
[42,29,16,20,15,12,11],
[42,29,18,25,10,3,20],
[42,29,18,26,9,4,19],
[42,29,20,15,14,7,18],
[42,29,20,20,9,12,13],
[42,29,20,21,7,12,15],
[42,29,20,21,13,6,9],
[42,29,22,15,12,5,21],
[42,29,22,21,11,6,9],
[42,29,24,17,10,3,22],
[42,29,24,23,4,9,16],
[42,30,11,20,17,11,18],
[42,30,11,22,15,13,16],
[42,30,13,20,13,9,22],
[42,30,13,23,10,12,19],
[42,30,15,20,13,7,21],
[42,30,15,22,13,5,21],
[42,30,17,18,17,11,8],
[42,30,17,19,16,10,9],
[42,30,19,15,14,8,17],
[42,30,19,19,10,12,13],
[42,30,23,15,14,4,13],
[42,30,23,16,11,3,22],
[42,30,23,19,10,8,9],
[42,30,23,23,4,10,15],
[42,31,16,23,12,3,20],
[42,31,16,26,9,6,17],
[42,31,22,15,14,5,12],
[42,31,22,18,11,8,9],
[42,32,9,22,17,11,18],
[42,32,9,23,16,12,17],
[42,32,15,23,12,4,19],
[42,32,15,25,10,6,17],
[42,34,9,23,12,10,23],
[42,34,9,24,11,11,22],
[42,35,12,30,5,2,29],
[42,35,12,31,4,3,28],
[42,35,30,12,5,2,13],
[42,35,30,14,3,4,11],
[42,36,9,21,13,13,20],
[42,36,9,22,13,11,21],
[42,36,11,29,6,2,29],
[42,36,11,31,4,4,27],
[42,36,17,16,11,9,16],
[42,36,17,17,10,10,15],
[42,36,29,11,6,2,13],
[42,36,29,14,3,5,10],
[42,37,10,29,6,3,28],
[42,37,10,30,5,4,27],
[42,38,27,11,6,4,11],
[42,38,27,12,5,5,10],
[60,27,27,34,16,17,30],
[60,27,27,34,16,30,17],
[60,28,26,31,19,13,35],
[60,29,27,29,25,6,44],
[60,29,27,46,8,23,27],
[60,30,29,27,27,4,46],
[60,30,29,27,27,46,4],
[60,30,29,48,6,25,25],
[60,32,26,33,17,11,33],
[60,32,26,45,7,21,29],
[60,33,21,26,24,13,35],
[60,33,21,36,14,23,25],
[60,33,25,29,23,6,44],
[60,33,25,45,7,22,28],
[60,33,27,30,17,26,16],
[60,33,27,30,23,4,46],
[60,33,27,30,29,14,4],
[60,33,27,34,16,11,30],
[60,33,29,31,25,16,6],
[60,33,29,33,23,14,8],
[60,33,33,26,16,11,30],
[60,33,33,26,16,30,11],
[60,33,33,30,23,4,14],
[60,33,33,30,23,14,4],
[60,34,24,33,21,5,43],
[60,34,24,37,17,9,31],
[60,34,28,29,19,25,13],
[60,34,28,33,23,13,9],
[60,34,32,27,17,27,11],
[60,34,32,31,21,15,7],
[60,35,22,34,19,6,45],
[60,35,22,46,7,18,33],
[60,35,23,32,22,5,43],
[60,35,23,46,8,19,29],
[60,35,24,34,21,4,41],
[60,35,24,46,9,16,29],
[60,35,25,30,17,24,18],
[60,35,25,30,29,12,6],
[60,35,25,36,18,7,30],
[60,35,25,48,6,19,30],
[60,35,26,36,21,4,23],
[60,35,26,38,19,6,21],
[60,35,34,24,21,4,37],
[60,35,34,39,6,19,22],
[60,35,35,24,18,7,30],
[60,35,35,24,18,30,7],
[60,35,35,30,19,6,12],
[60,35,35,30,19,12,6],
[60,36,18,25,25,17,30],
[60,36,18,25,25,30,17],
[60,36,21,33,20,6,45],
[60,36,21,46,7,19,32],
[60,36,23,33,22,4,41],
[60,36,23,46,9,17,28],
[60,36,26,27,21,25,13],
[60,36,26,31,25,13,9],
[60,36,33,23,22,4,37],
[60,36,33,39,6,20,21],
[60,36,34,23,17,29,9],
[60,36,34,27,21,17,5],
[60,36,35,26,21,19,4],
[60,36,35,31,16,14,9],
[60,37,21,28,22,11,33],
[60,37,21,36,14,19,25],
[60,37,25,27,21,24,14],
[60,37,25,29,19,22,16],
[60,37,27,25,21,8,34],
[60,37,27,36,10,19,23],
[60,37,29,27,25,16,6],
[60,37,29,31,21,12,10],
[60,38,16,31,19,23,25],
[60,38,23,33,24,4,23],
[60,38,23,38,19,9,18],
[60,38,28,21,21,11,30],
[60,38,28,21,21,30,11],
[60,38,28,23,21,27,11],
[60,38,28,27,25,15,7],
[60,38,28,30,23,9,9],
[60,38,32,21,19,29,9],
[60,38,32,21,21,7,30],
[60,38,32,21,21,30,7],
[60,38,32,25,23,17,5],
[60,38,32,30,19,9,9],
[60,38,33,24,23,19,4],
[60,38,33,31,16,12,11],
[60,38,35,26,19,15,6],
[60,38,35,27,18,14,7],
[60,39,19,32,22,9,31],
[60,39,19,38,16,5,45],
[60,39,19,38,16,15,25],
[60,39,19,47,7,14,36],
[60,39,21,28,22,11,30],
[60,39,21,32,22,7,30],
[60,39,25,27,23,8,26],
[60,39,25,34,16,15,19],
[60,39,29,27,19,4,38],
[60,39,29,40,6,17,25],
[60,40,18,33,17,19,25],
[60,40,18,37,17,5,45],
[60,40,18,37,17,15,25],
[60,40,18,47,7,15,35],
[60,40,21,33,24,6,21],
[60,40,21,36,21,9,18],
[60,40,33,24,21,15,6],
[60,40,33,27,18,12,9],
[60,41,23,27,23,10,24],
[60,41,23,32,18,15,19],
[60,41,25,23,21,24,14],
[60,41,25,27,17,20,18],
[60,41,27,29,21,4,22],
[60,41,27,34,16,9,17],
[60,41,29,25,23,14,8],
[60,41,29,27,21,12,10],
[60,41,32,24,21,14,7],
[60,41,32,26,19,12,9],
[60,41,39,22,16,15,5],
[60,41,39,24,14,13,7],
[60,42,21,38,11,7,38],
[60,42,21,40,9,9,36],
[60,42,28,31,11,7,33],
[60,42,28,39,5,13,29],
[60,42,32,29,11,7,27],
[60,42,32,31,13,5,21],
[60,42,39,22,11,7,22],
[60,42,39,24,9,9,20],
[60,43,15,43,11,6,44],
[60,43,15,46,8,9,41],
[60,43,24,35,10,7,36],
[60,43,24,37,8,9,34],
[60,43,25,29,21,6,20],
[60,43,25,32,18,9,17],
[60,43,26,34,11,6,33],
[60,43,26,36,9,8,31],
[60,43,27,29,15,4,38],
[60,43,27,39,5,14,28],
[60,43,28,24,23,14,9],
[60,43,28,26,21,12,11],
[60,43,34,26,11,6,27],
[60,43,34,29,8,9,24],
[60,43,36,25,10,7,24],
[60,43,36,26,9,8,23],
[60,43,37,20,18,15,5],
[60,43,37,24,14,11,9],
[60,44,26,33,13,3,37],
[60,44,26,35,11,5,31],
[60,44,34,25,11,5,29],
[60,44,34,27,13,3,23],
[60,45,13,41,13,6,44],
[60,45,13,46,8,11,39],
[60,45,18,35,14,7,38],
[60,45,18,40,9,12,33],
[60,45,19,25,21,16,26],
[60,45,19,28,18,19,23],
[60,45,25,21,19,22,16],
[60,45,25,23,17,20,18],
[60,45,25,28,14,7,33],
[60,45,25,32,14,3,37],
[60,45,25,34,8,13,27],
[60,45,25,40,6,11,29],
[60,45,29,27,17,4,22],
[60,45,29,31,13,8,18],
[60,45,35,20,18,13,7],
[60,45,35,22,16,11,9],
[60,45,43,17,11,16,6],
[60,45,43,19,9,14,8],
[60,46,21,32,13,7,36],
[60,46,21,37,8,12,31],
[60,46,23,31,14,6,33],
[60,46,23,36,9,11,28],
[60,46,28,25,15,7,27],
[60,46,28,27,17,5,21],
[60,46,31,23,14,6,27],
[60,46,31,29,8,12,21],
[60,46,32,23,13,5,29],
[60,46,32,25,15,3,23],
[60,46,35,18,15,7,22],
[60,46,35,24,9,13,16],
[60,47,9,28,26,23,27],
[60,47,9,29,25,24,26],
[60,47,16,35,14,9,36],
[60,47,16,38,11,12,33],
[60,47,23,32,14,5,31],
[60,47,23,36,10,3,39],
[60,47,23,36,10,9,27],
[60,47,23,41,5,8,34],
[60,47,27,25,15,8,26],
[60,47,27,29,11,12,22],
[60,47,32,21,14,7,24],
[60,47,32,26,9,12,19],
[60,47,37,24,10,3,21],
[60,47,37,26,8,5,19],
[60,47,41,15,13,16,6],
[60,47,41,19,9,12,10],
[60,48,9,33,20,18,33],
[60,48,9,34,19,19,32],
[60,48,10,29,23,21,29],
[60,48,10,33,21,19,29],
[60,48,10,41,13,9,41],
[60,48,10,43,11,11,39],
[60,48,11,33,22,16,29],
[60,48,11,34,21,17,28],
[60,48,19,32,13,9,34],
[60,48,19,35,10,12,31],
[60,48,21,31,14,8,31],
[60,48,21,34,11,11,28],
[60,48,22,31,11,13,27],
[60,48,22,35,11,3,39],
[60,48,22,35,11,9,27],
[60,48,22,41,5,9,33],
[60,48,31,21,14,8,23],
[60,48,31,25,10,12,19],
[60,48,33,18,15,9,20],
[60,48,33,22,11,13,16],
[60,49,9,37,17,14,36],
[60,49,9,38,16,15,35],
[60,49,21,39,7,4,38],
[60,49,21,40,6,5,37],
[60,49,28,23,14,9,24],
[60,49,28,26,11,12,21],
[60,49,29,25,15,6,20],
[60,49,29,27,13,8,18],
[60,49,35,22,12,3,21],
[60,49,35,26,8,7,17],
[60,49,39,15,13,14,8],
[60,49,39,17,11,12,10],
[60,49,39,21,7,4,22],
[60,49,39,23,5,6,20],
[60,51,9,30,23,22,28],
[60,51,9,32,22,19,30],
[60,51,17,27,19,16,26],
[60,51,17,28,18,17,25],
[60,51,18,23,22,19,22],
[60,51,18,24,21,20,21],
[60,51,19,37,9,4,38],
[60,51,19,40,6,7,35],
[60,51,27,23,13,10,24],
[60,51,27,25,11,12,22],
[60,51,33,22,12,5,19],
[60,51,33,24,10,7,17],
[60,51,37,19,9,4,22],
[60,51,37,23,5,8,18],
[60,52,18,29,15,13,29],
[60,52,18,33,13,11,29],
[60,52,18,37,9,5,37],
[60,52,18,39,7,7,35],
[60,53,17,35,11,8,34],
[60,53,17,36,10,9,33],
[60,53,35,19,9,6,20],
[60,53,35,21,7,8,18],
[84,41,35,39,31,48,18],
[84,41,35,50,20,37,29],
[84,43,35,45,31,36,18],
[84,43,35,47,29,34,20],
[84,46,32,47,29,31,23],
[84,47,41,37,33,6,60],
[84,47,41,62,8,31,35],
[84,48,30,45,31,31,23],
[84,51,37,41,37,6,24],
[84,51,37,48,30,13,17],
[84,52,38,47,19,13,43],
[84,52,38,61,7,25,41],
[84,52,46,37,19,13,41],
[84,52,46,43,25,7,23],
[84,53,23,38,32,37,29],
[84,53,23,39,31,36,30],
[84,53,35,41,37,8,22],
[84,53,35,46,32,13,17],
[84,53,37,41,27,6,60],
[84,53,37,61,7,26,40],
[84,54,36,45,25,5,59],
[84,54,36,51,19,11,41],
[84,54,48,39,25,5,25],
[84,54,48,43,11,19,33],
[84,55,35,44,26,5,59],
[84,55,35,62,8,23,41],
[84,57,41,37,31,6,24],
[84,57,41,43,25,12,18],
[84,58,40,31,25,13,41],
[84,58,40,37,31,7,23],
[84,58,44,35,29,5,25],
[84,58,44,43,11,23,29],
[84,59,31,40,26,13,43],
[84,59,31,48,18,21,35],
[84,59,31,50,20,5,61],
[84,59,31,63,7,18,48],
[84,59,53,34,20,5,23],
[84,59,53,36,18,7,21],
[84,60,30,47,19,21,35],
[84,60,30,49,21,5,61],
[84,60,30,51,19,17,35],
[84,60,30,63,7,19,47],
[84,61,29,44,26,11,41],
[84,61,29,50,20,17,35],
[84,61,41,35,29,8,22],
[84,61,41,39,25,12,18],
[84,63,35,31,25,18,36],
[84,63,35,37,19,24,30],
[84,63,49,30,24,5,23],
[84,63,49,36,18,11,17],
[84,65,25,57,13,6,60],
[84,65,25,62,8,11,55],
[84,65,47,30,24,7,21],
[84,65,47,34,20,11,17],
[84,65,59,27,13,6,24],
[84,65,59,29,11,8,22],
[84,67,23,55,15,6,60],
[84,67,23,62,8,13,53],
[84,67,35,30,24,19,33],
[84,67,35,34,20,23,29],
[84,69,55,23,17,6,24],
[84,69,55,29,11,12,18],
[84,71,17,37,33,30,36],
[84,71,17,38,32,31,35],
[84,71,53,23,17,8,22],
[84,71,53,27,13,12,18],
[84,72,18,41,27,25,41],
[84,72,18,45,25,23,41],
[84,72,18,55,15,11,55],
[84,72,18,57,13,13,53],
[84,73,17,49,21,18,48],
[84,73,17,50,20,19,47],
[90,49,32,52,25,16,59],
[90,49,32,60,17,24,51],
[90,54,27,47,30,16,59],
[90,54,27,60,17,29,46],
[90,55,44,43,28,7,56],
[90,55,44,60,11,24,39],
[90,55,46,47,28,7,34],
[90,55,46,51,24,11,30],
[90,56,41,52,29,5,32],
[90,56,41,54,27,7,30],
[90,56,49,38,29,5,58],
[90,56,49,60,7,27,36],
[90,57,42,41,30,7,56],
[90,57,42,60,11,26,37],
[90,57,48,37,30,5,58],
[90,57,48,60,7,28,35],
[90,58,49,38,25,31,16],
[90,58,49,39,24,30,17],
[90,59,30,56,25,6,69],
[90,59,30,72,9,22,53],
[90,60,29,55,26,6,69],
[90,60,29,72,9,23,52],
[90,60,37,48,33,5,32],
[90,60,37,54,27,11,26],
[90,60,41,42,33,7,34],
[90,60,41,51,24,16,25],
[90,60,47,36,27,31,16],
[90,60,47,39,24,28,19],
[90,60,59,34,25,21,6],
[90,60,59,37,22,18,9],
[90,61,46,36,27,30,17],
[90,61,46,38,25,28,19],
[90,62,19,47,30,24,51],
[90,62,19,52,25,29,46],
[90,62,35,48,33,7,30],
[90,62,35,52,29,11,26],
[90,64,37,42,33,11,30],
[90,64,37,47,28,16,25],
[90,64,55,30,29,21,6],
[90,64,55,37,22,14,13],
[90,67,52,30,29,18,9],
[90,67,52,34,25,14,13],
[90,74,25,41,30,24,39],
[90,74,25,43,28,26,37],
[90,76,13,55,26,22,53],
[90,76,13,56,25,23,52],
[90,79,26,37,30,27,36],
[90,79,26,38,29,28,35],
[120,54,54,63,37,29,65],
[120,54,54,63,37,65,29],
[120,59,59,55,53,8,92],
[120,59,59,55,53,92,8],
[120,59,59,96,12,49,51],
[120,59,59,96,12,51,49],
[120,61,59,65,53,28,8],
[120,61,59,69,49,24,12],
[120,66,54,57,37,55,29],
[120,66,54,69,31,23,59],
[120,66,54,69,49,19,17],
[120,66,54,95,11,43,57],
[120,66,66,61,23,31,51],
[120,66,66,61,23,51,31],
[120,66,66,63,43,11,25],
[120,66,66,63,43,25,11],
[120,67,41,50,50,29,65],
[120,67,41,50,50,65,29],
[120,67,41,68,32,47,47],
[120,67,53,59,47,8,92],
[120,67,53,95,11,44,56],
[120,70,50,53,41,55,29],
[120,70,50,65,43,7,91],
[120,70,50,65,53,19,17],
[120,70,50,77,31,19,55],
[120,70,70,55,43,7,29],
[120,70,70,55,43,29,7],
[120,70,70,65,19,31,43],
[120,70,70,65,19,43,31],
[120,71,49,64,44,7,91],
[120,71,49,96,12,39,59],
[120,72,36,63,37,47,47],
[120,73,47,53,41,52,32],
[120,73,47,57,37,48,36],
[120,73,59,53,53,8,28],
[120,73,59,53,53,28,8],
[120,73,59,63,43,18,18],
[120,76,56,53,53,11,25],
[120,76,56,53,53,25,11],
[120,76,56,61,23,41,41],
[120,76,64,49,49,7,29],
[120,76,64,49,49,29,7],
[120,76,64,65,19,37,37],
[120,77,43,72,36,7,93],
[120,77,43,97,11,32,68],
[120,77,77,48,36,7,27],
[120,77,77,48,36,27,7],
[120,77,77,52,32,11,23],
[120,77,77,52,32,23,11],
[120,78,42,69,31,35,47],
[120,78,42,71,37,7,93],
[120,78,42,77,31,27,47],
[120,78,42,97,11,33,67],
[120,79,41,56,44,23,59],
[120,79,41,68,32,35,47],
[120,81,59,49,49,12,24],
[120,81,59,49,49,24,12],
[120,81,59,55,43,18,18],
[120,83,37,64,44,19,55],
[120,83,37,72,36,27,47],
[120,83,71,42,42,7,27],
[120,83,71,42,42,27,7],
[120,83,71,52,32,17,17],
[120,85,47,42,42,31,51],
[120,85,47,42,42,51,31],
[120,85,47,52,32,41,41],
[120,87,67,42,42,11,23],
[120,87,67,42,42,23,11],
[120,87,67,48,36,17,17],
[120,89,31,85,23,8,92],
[120,89,31,96,12,19,81],
[120,89,89,35,23,8,28],
[120,89,89,35,23,28,8],
[120,89,89,39,19,12,24],
[120,89,89,39,19,24,12],
[120,91,29,83,25,8,92],
[120,91,29,96,12,21,79],
[120,93,47,42,42,31,43],
[120,93,47,42,42,43,31],
[120,93,47,48,36,37,37],
[120,95,83,29,29,8,28],
[120,95,83,29,29,28,8],
[120,95,83,39,19,18,18],
[120,99,79,29,29,12,24],
[120,99,79,29,29,24,12],
[120,99,79,35,23,18,18],
[120,101,17,54,54,49,51],
[120,101,17,54,54,51,49],
[120,101,17,55,53,50,50],
[120,102,18,59,47,43,57],
[120,102,18,65,43,39,59],
[120,102,18,83,25,19,81],
[120,102,18,85,23,21,79],
[120,103,17,71,37,32,68],
[120,103,17,72,36,33,67],
[210,109,94,117,72,29,106],
[210,109,94,133,56,45,90],
[210,116,109,93,72,104,29],
[210,116,109,120,45,77,56],
[210,123,102,86,79,104,29],
[210,123,102,120,45,70,63],
[210,124,79,102,87,29,106],
[210,124,79,133,56,60,75],
[210,137,88,120,45,28,119],
[210,137,88,128,37,36,111],
[210,137,122,90,45,28,91],
[210,137,122,99,36,37,82],
[210,139,64,136,59,12,177],
[210,139,64,180,15,56,133],
[210,140,63,102,87,45,90],
[210,140,63,117,72,60,75],
[210,140,63,135,60,12,177],
[210,140,63,180,15,57,132],
[210,144,81,120,45,21,140],
[210,144,81,142,23,43,118],
[210,144,129,90,45,21,70],
[210,144,129,92,43,23,68],
[210,146,139,74,59,33,12],
[210,146,139,77,56,30,15],
[210,150,75,86,79,77,56],
[210,150,75,93,72,70,63],
[210,150,75,107,58,28,119],
[210,150,75,114,51,21,140],
[210,150,75,128,37,49,98],
[210,150,75,142,23,49,112],
[210,150,135,70,63,33,12],
[210,150,135,77,56,26,19],
[210,152,107,75,60,28,91],
[210,152,107,99,36,52,67],
[210,153,132,70,63,30,15],
[210,153,132,74,59,26,19],
[210,158,67,107,58,36,111],
[210,158,67,120,45,49,98],
[210,159,114,75,60,21,70],
[210,159,114,92,43,38,53],
[210,161,98,75,60,37,82],
[210,161,98,90,45,52,67],
[210,161,112,75,60,23,68],
[210,161,112,90,45,38,53],
[210,172,53,114,51,43,118],
[210,172,53,120,45,49,112],
[210,184,19,135,60,56,133],
[210,184,19,136,59,57,132]
]
